"chr" "start" "end" "sample" "super_pop" "width" "index"
"HG03300" "1" 12345135.9 14444408.1 "HG03300" "AFR_" "0.109999999403954" 2191
"HG03298" "1" 12345135.9 14444408.1 "HG03298" "AFR_" "0.109999999403954" 2192
"HG03297" "1" 12345135.9 14444408.1 "HG03297" "AFR_" "0.109999999403954" 2193
"HG03295" "1" 12345135.9 14444408.1 "HG03295" "AFR_" "0.109999999403954" 2194
"HG03294" "1" 12345135.9 14444408.1 "HG03294" "AFR_" "0.109999999403954" 2195
"HG03291" "1" 12345135.9 14444408.1 "HG03291" "AFR_" "0.109999999403954" 2196
"HG03280" "1" 12345135.9 14444408.1 "HG03280" "AFR_" "0.109999999403954" 2197
"HG03279" "1" 12345135.9 14444408.1 "HG03279" "AFR_" "0.109999999403954" 2198
"HG03271" "1" 12345135.9 14444408.1 "HG03271" "AFR_" "0.109999999403954" 2199
"HG03270" "1" 12345135.9 14444408.1 "HG03270" "AFR_" "0.109999999403954" 2200
"HG03268" "1" 12345135.9 14444408.1 "HG03268" "AFR_" "0.109999999403954" 2201
"HG03267" "1" 12345135.9 14444408.1 "HG03267" "AFR_" "0.109999999403954" 2202
"HG03265" "1" 12345135.9 14444408.1 "HG03265" "AFR_" "0.109999999403954" 2203
"HG03259" "1" 12345135.9 14444408.1 "HG03259" "AFR_" "0.109999999403954" 2204
"HG03258" "1" 12345135.9 14444408.1 "HG03258" "AFR_" "0.109999999403954" 2205
"HG03247" "1" 12345135.9 14444408.1 "HG03247" "AFR_" "0.109999999403954" 2206
"HG03246" "1" 12345135.9 14444408.1 "HG03246" "AFR_" "0.109999999403954" 2207
"HG03241" "1" 12345135.9 14444408.1 "HG03241" "AFR_" "0.109999999403954" 2208
"HG03240" "1" 12345135.9 14444408.1 "HG03240" "AFR_" "0.109999999403954" 2209
"HG03225" "1" 12345135.9 14444408.1 "HG03225" "AFR_" "0.109999999403954" 2210
"HG03224" "1" 12345135.9 14444408.1 "HG03224" "AFR_" "0.109999999403954" 2211
"HG03212" "1" 12345135.9 14444408.1 "HG03212" "AFR_" "0.109999999403954" 2212
"HG03209" "1" 12345135.9 14444408.1 "HG03209" "AFR_" "0.109999999403954" 2213
"HG03202" "1" 12345135.9 14444408.1 "HG03202" "AFR_" "0.109999999403954" 2214
"HG03199" "1" 12345135.9 14444408.1 "HG03199" "AFR_" "0.109999999403954" 2215
"HG03198" "1" 12345135.9 14444408.1 "HG03198" "AFR_" "0.109999999403954" 2216
"HG03196" "1" 12345135.9 14444408.1 "HG03196" "AFR_" "0.109999999403954" 2217
"HG03195" "1" 12345135.9 14444408.1 "HG03195" "AFR_" "0.109999999403954" 2218
"HG03193" "1" 12345135.9 14444408.1 "HG03193" "AFR_" "0.109999999403954" 2219
"HG03190" "1" 12345135.9 14444408.1 "HG03190" "AFR_" "0.109999999403954" 2220
"HG03189" "1" 12345135.9 14444408.1 "HG03189" "AFR_" "0.109999999403954" 2221
"HG03175" "1" 12345135.9 14444408.1 "HG03175" "AFR_" "0.109999999403954" 2222
"HG03172" "1" 12345135.9 14444408.1 "HG03172" "AFR_" "0.109999999403954" 2223
"HG03169" "1" 12345135.9 14444408.1 "HG03169" "AFR_" "0.109999999403954" 2224
"HG03168" "1" 12345135.9 14444408.1 "HG03168" "AFR_" "0.109999999403954" 2225
"HG03166" "1" 12345135.9 14444408.1 "HG03166" "AFR_" "0.109999999403954" 2226
"HG03163" "1" 12345135.9 14444408.1 "HG03163" "AFR_" "0.109999999403954" 2227
"HG03162" "1" 12345135.9 14444408.1 "HG03162" "AFR_" "0.109999999403954" 2228
"HG03160" "1" 12345135.9 14444408.1 "HG03160" "AFR_" "0.109999999403954" 2229
"HG03159" "1" 12345135.9 14444408.1 "HG03159" "AFR_" "0.109999999403954" 2230
"HG03157" "1" 12345135.9 14444408.1 "HG03157" "AFR_" "0.109999999403954" 2231
"HG03139" "1" 12345135.9 14444408.1 "HG03139" "AFR_" "0.109999999403954" 2232
"HG03136" "1" 12345135.9 14444408.1 "HG03136" "AFR_" "0.109999999403954" 2233
"HG03135" "1" 12345135.9 14444408.1 "HG03135" "AFR_" "0.109999999403954" 2234
"HG03133" "1" 12345135.9 14444408.1 "HG03133" "AFR_" "0.109999999403954" 2235
"HG03132" "1" 12345135.9 14444408.1 "HG03132" "AFR_" "0.109999999403954" 2236
"HG03130" "1" 12345135.9 14444408.1 "HG03130" "AFR_" "0.109999999403954" 2237
"HG03129" "1" 12345135.9 14444408.1 "HG03129" "AFR_" "0.109999999403954" 2238
"HG03127" "1" 12345135.9 14444408.1 "HG03127" "AFR_" "0.109999999403954" 2239
"HG03126" "1" 12345135.9 14444408.1 "HG03126" "AFR_" "0.109999999403954" 2240
"HG03124" "1" 12345135.9 14444408.1 "HG03124" "AFR_" "0.109999999403954" 2241
"HG03123" "1" 12345135.9 14444408.1 "HG03123" "AFR_" "0.109999999403954" 2242
"HG03121" "1" 12345135.9 14444408.1 "HG03121" "AFR_" "0.109999999403954" 2243
"HG03120" "1" 12345135.9 14444408.1 "HG03120" "AFR_" "0.109999999403954" 2244
"HG03118" "1" 12345135.9 14444408.1 "HG03118" "AFR_" "0.109999999403954" 2245
"HG03117" "1" 12345135.9 14444408.1 "HG03117" "AFR_" "0.109999999403954" 2246
"HG03115" "1" 12345135.9 14444408.1 "HG03115" "AFR_" "0.109999999403954" 2247
"HG03114" "1" 12345135.9 14444408.1 "HG03114" "AFR_" "0.109999999403954" 2248
"HG03112" "1" 12345135.9 14444408.1 "HG03112" "AFR_" "0.109999999403954" 2249
"HG03111" "1" 12345135.9 14444408.1 "HG03111" "AFR_" "0.109999999403954" 2250
"HG03109" "1" 12345135.9 14444408.1 "HG03109" "AFR_" "0.109999999403954" 2251
"HG03108" "1" 12345135.9 14444408.1 "HG03108" "AFR_" "0.109999999403954" 2252
"HG03105" "1" 12345135.9 14444408.1 "HG03105" "AFR_" "0.109999999403954" 2253
"HG03103" "1" 12345135.9 14444408.1 "HG03103" "AFR_" "0.109999999403954" 2254
"HG03100" "1" 12345135.9 14444408.1 "HG03100" "AFR_" "0.109999999403954" 2255
"HG03099" "1" 12345135.9 14444408.1 "HG03099" "AFR_" "0.109999999403954" 2256
"HG03097" "1" 12345135.9 14444408.1 "HG03097" "AFR_" "0.109999999403954" 2257
"HG03096" "1" 12345135.9 14444408.1 "HG03096" "AFR_" "0.109999999403954" 2258
"HG03095" "1" 12345135.9 14444408.1 "HG03095" "AFR_" "0.109999999403954" 2259
"HG03091" "1" 12345135.9 14444408.1 "HG03091" "AFR_" "0.109999999403954" 2260
"HG03088" "1" 12345135.9 14444408.1 "HG03088" "AFR_" "0.109999999403954" 2261
"HG03086" "1" 12345135.9 14444408.1 "HG03086" "AFR_" "0.109999999403954" 2262
"HG03085" "1" 12345135.9 14444408.1 "HG03085" "AFR_" "0.109999999403954" 2263
"HG03084" "1" 12345135.9 14444408.1 "HG03084" "AFR_" "0.109999999403954" 2264
"HG03082" "1" 12345135.9 14444408.1 "HG03082" "AFR_" "0.109999999403954" 2265
"HG03081" "1" 12345135.9 14444408.1 "HG03081" "AFR_" "0.109999999403954" 2266
"HG03079" "1" 12345135.9 14444408.1 "HG03079" "AFR_" "0.109999999403954" 2267
"HG03078" "1" 12345135.9 14444408.1 "HG03078" "AFR_" "0.109999999403954" 2268
"HG03077" "1" 12345135.9 14444408.1 "HG03077" "AFR_" "0.109999999403954" 2269
"HG03074" "1" 12345135.9 14444408.1 "HG03074" "AFR_" "0.109999999403954" 2270
"HG03073" "1" 12345135.9 14444408.1 "HG03073" "AFR_" "0.109999999403954" 2271
"HG03072" "1" 12345135.9 14444408.1 "HG03072" "AFR_" "0.109999999403954" 2272
"HG03069" "1" 12345135.9 14444408.1 "HG03069" "AFR_" "0.109999999403954" 2273
"HG03066" "1" 12345135.9 14444408.1 "HG03066" "AFR_" "0.109999999403954" 2274
"HG03064" "1" 12345135.9 14444408.1 "HG03064" "AFR_" "0.109999999403954" 2275
"HG03063" "1" 12345135.9 14444408.1 "HG03063" "AFR_" "0.109999999403954" 2276
"HG03061" "1" 12345135.9 14444408.1 "HG03061" "AFR_" "0.109999999403954" 2277
"HG03060" "1" 12345135.9 14444408.1 "HG03060" "AFR_" "0.109999999403954" 2278
"HG03058" "1" 12345135.9 14444408.1 "HG03058" "AFR_" "0.109999999403954" 2279
"HG03057" "1" 12345135.9 14444408.1 "HG03057" "AFR_" "0.109999999403954" 2280
"HG03055" "1" 12345135.9 14444408.1 "HG03055" "AFR_" "0.109999999403954" 2281
"HG03054" "1" 12345135.9 14444408.1 "HG03054" "AFR_" "0.109999999403954" 2282
"HG03052" "1" 12345135.9 14444408.1 "HG03052" "AFR_" "0.109999999403954" 2283
"HG03049" "1" 12345135.9 14444408.1 "HG03049" "AFR_" "0.109999999403954" 2284
"HG03048" "1" 12345135.9 14444408.1 "HG03048" "AFR_" "0.109999999403954" 2285
"HG03046" "1" 12345135.9 14444408.1 "HG03046" "AFR_" "0.109999999403954" 2286
"HG03045" "1" 12345135.9 14444408.1 "HG03045" "AFR_" "0.109999999403954" 2287
"HG03040" "1" 12345135.9 14444408.1 "HG03040" "AFR_" "0.109999999403954" 2288
"HG03039" "1" 12345135.9 14444408.1 "HG03039" "AFR_" "0.109999999403954" 2289
"HG03028" "1" 12345135.9 14444408.1 "HG03028" "AFR_" "0.109999999403954" 2290
"HG03027" "1" 12345135.9 14444408.1 "HG03027" "AFR_" "0.109999999403954" 2291
"HG03025" "1" 12345135.9 14444408.1 "HG03025" "AFR_" "0.109999999403954" 2292
"HG03024" "1" 12345135.9 14444408.1 "HG03024" "AFR_" "0.109999999403954" 2293
"HG02983" "1" 12345135.9 14444408.1 "HG02983" "AFR_" "0.109999999403954" 2294
"HG02982" "1" 12345135.9 14444408.1 "HG02982" "AFR_" "0.109999999403954" 2295
"HG02981" "1" 12345135.9 14444408.1 "HG02981" "AFR_" "0.109999999403954" 2296
"HG02979" "1" 12345135.9 14444408.1 "HG02979" "AFR_" "0.109999999403954" 2297
"HG02977" "1" 12345135.9 14444408.1 "HG02977" "AFR_" "0.109999999403954" 2298
"HG02976" "1" 12345135.9 14444408.1 "HG02976" "AFR_" "0.109999999403954" 2299
"HG02974" "1" 12345135.9 14444408.1 "HG02974" "AFR_" "0.109999999403954" 2300
"HG02973" "1" 12345135.9 14444408.1 "HG02973" "AFR_" "0.109999999403954" 2301
"HG02971" "1" 12345135.9 14444408.1 "HG02971" "AFR_" "0.109999999403954" 2302
"HG02970" "1" 12345135.9 14444408.1 "HG02970" "AFR_" "0.109999999403954" 2303
"HG02968" "1" 12345135.9 14444408.1 "HG02968" "AFR_" "0.109999999403954" 2304
"HG02953" "1" 12345135.9 14444408.1 "HG02953" "AFR_" "0.109999999403954" 2305
"HG02952" "1" 12345135.9 14444408.1 "HG02952" "AFR_" "0.109999999403954" 2306
"HG02947" "1" 12345135.9 14444408.1 "HG02947" "AFR_" "0.109999999403954" 2307
"HG02946" "1" 12345135.9 14444408.1 "HG02946" "AFR_" "0.109999999403954" 2308
"HG02944" "1" 12345135.9 14444408.1 "HG02944" "AFR_" "0.109999999403954" 2309
"HG02943" "1" 12345135.9 14444408.1 "HG02943" "AFR_" "0.109999999403954" 2310
"HG02941" "1" 12345135.9 14444408.1 "HG02941" "AFR_" "0.109999999403954" 2311
"HG02938" "1" 12345135.9 14444408.1 "HG02938" "AFR_" "0.109999999403954" 2312
"HG02923" "1" 12345135.9 14444408.1 "HG02923" "AFR_" "0.109999999403954" 2313
"HG02922" "1" 12345135.9 14444408.1 "HG02922" "AFR_" "0.109999999403954" 2314
"HG02896" "1" 12345135.9 14444408.1 "HG02896" "AFR_" "0.109999999403954" 2315
"HG02895" "1" 12345135.9 14444408.1 "HG02895" "AFR_" "0.109999999403954" 2316
"HG02891" "1" 12345135.9 14444408.1 "HG02891" "AFR_" "0.109999999403954" 2317
"HG02890" "1" 12345135.9 14444408.1 "HG02890" "AFR_" "0.109999999403954" 2318
"HG02888" "1" 12345135.9 14444408.1 "HG02888" "AFR_" "0.109999999403954" 2319
"HG02887" "1" 12345135.9 14444408.1 "HG02887" "AFR_" "0.109999999403954" 2320
"HG02885" "1" 12345135.9 14444408.1 "HG02885" "AFR_" "0.109999999403954" 2321
"HG02884" "1" 12345135.9 14444408.1 "HG02884" "AFR_" "0.109999999403954" 2322
"HG02882" "1" 12345135.9 14444408.1 "HG02882" "AFR_" "0.109999999403954" 2323
"HG02881" "1" 12345135.9 14444408.1 "HG02881" "AFR_" "0.109999999403954" 2324
"HG02879" "1" 12345135.9 14444408.1 "HG02879" "AFR_" "0.109999999403954" 2325
"HG02878" "1" 12345135.9 14444408.1 "HG02878" "AFR_" "0.109999999403954" 2326
"HG02870" "1" 12345135.9 14444408.1 "HG02870" "AFR_" "0.109999999403954" 2327
"HG02861" "1" 12345135.9 14444408.1 "HG02861" "AFR_" "0.109999999403954" 2328
"HG02860" "1" 12345135.9 14444408.1 "HG02860" "AFR_" "0.109999999403954" 2329
"HG02855" "1" 12345135.9 14444408.1 "HG02855" "AFR_" "0.109999999403954" 2330
"HG02854" "1" 12345135.9 14444408.1 "HG02854" "AFR_" "0.109999999403954" 2331
"HG02852" "1" 12345135.9 14444408.1 "HG02852" "AFR_" "0.109999999403954" 2332
"HG02851" "1" 12345135.9 14444408.1 "HG02851" "AFR_" "0.109999999403954" 2333
"HG02840" "1" 12345135.9 14444408.1 "HG02840" "AFR_" "0.109999999403954" 2334
"HG02839" "1" 12345135.9 14444408.1 "HG02839" "AFR_" "0.109999999403954" 2335
"HG02837" "1" 12345135.9 14444408.1 "HG02837" "AFR_" "0.109999999403954" 2336
"HG02836" "1" 12345135.9 14444408.1 "HG02836" "AFR_" "0.109999999403954" 2337
"HG02820" "1" 12345135.9 14444408.1 "HG02820" "AFR_" "0.109999999403954" 2338
"HG02819" "1" 12345135.9 14444408.1 "HG02819" "AFR_" "0.109999999403954" 2339
"HG02817" "1" 12345135.9 14444408.1 "HG02817" "AFR_" "0.109999999403954" 2340
"HG02816" "1" 12345135.9 14444408.1 "HG02816" "AFR_" "0.109999999403954" 2341
"HG02814" "1" 12345135.9 14444408.1 "HG02814" "AFR_" "0.109999999403954" 2342
"HG02813" "1" 12345135.9 14444408.1 "HG02813" "AFR_" "0.109999999403954" 2343
"HG02811" "1" 12345135.9 14444408.1 "HG02811" "AFR_" "0.109999999403954" 2344
"HG02810" "1" 12345135.9 14444408.1 "HG02810" "AFR_" "0.109999999403954" 2345
"HG02808" "1" 12345135.9 14444408.1 "HG02808" "AFR_" "0.109999999403954" 2346
"HG02807" "1" 12345135.9 14444408.1 "HG02807" "AFR_" "0.109999999403954" 2347
"HG02805" "1" 12345135.9 14444408.1 "HG02805" "AFR_" "0.109999999403954" 2348
"HG02804" "1" 12345135.9 14444408.1 "HG02804" "AFR_" "0.109999999403954" 2349
"HG02799" "1" 12345135.9 14444408.1 "HG02799" "AFR_" "0.109999999403954" 2350
"HG02798" "1" 12345135.9 14444408.1 "HG02798" "AFR_" "0.109999999403954" 2351
"HG02772" "1" 12345135.9 14444408.1 "HG02772" "AFR_" "0.109999999403954" 2352
"HG02771" "1" 12345135.9 14444408.1 "HG02771" "AFR_" "0.109999999403954" 2353
"HG02769" "1" 12345135.9 14444408.1 "HG02769" "AFR_" "0.109999999403954" 2354
"HG02768" "1" 12345135.9 14444408.1 "HG02768" "AFR_" "0.109999999403954" 2355
"HG02763" "1" 12345135.9 14444408.1 "HG02763" "AFR_" "0.109999999403954" 2356
"HG02760" "1" 12345135.9 14444408.1 "HG02760" "AFR_" "0.109999999403954" 2357
"HG02759" "1" 12345135.9 14444408.1 "HG02759" "AFR_" "0.109999999403954" 2358
"HG02757" "1" 12345135.9 14444408.1 "HG02757" "AFR_" "0.109999999403954" 2359
"HG02756" "1" 12345135.9 14444408.1 "HG02756" "AFR_" "0.109999999403954" 2360
"HG02722" "1" 12345135.9 14444408.1 "HG02722" "AFR_" "0.109999999403954" 2361
"HG02721" "1" 12345135.9 14444408.1 "HG02721" "AFR_" "0.109999999403954" 2362
"HG02716" "1" 12345135.9 14444408.1 "HG02716" "AFR_" "0.109999999403954" 2363
"HG02715" "1" 12345135.9 14444408.1 "HG02715" "AFR_" "0.109999999403954" 2364
"HG02703" "1" 12345135.9 14444408.1 "HG02703" "AFR_" "0.109999999403954" 2365
"HG02702" "1" 12345135.9 14444408.1 "HG02702" "AFR_" "0.109999999403954" 2366
"HG02679" "1" 12345135.9 14444408.1 "HG02679" "AFR_" "0.109999999403954" 2367
"HG02678" "1" 12345135.9 14444408.1 "HG02678" "AFR_" "0.109999999403954" 2368
"HG02676" "1" 12345135.9 14444408.1 "HG02676" "AFR_" "0.109999999403954" 2369
"HG02675" "1" 12345135.9 14444408.1 "HG02675" "AFR_" "0.109999999403954" 2370
"HG02667" "1" 12345135.9 14444408.1 "HG02667" "AFR_" "0.109999999403954" 2371
"HG02666" "1" 12345135.9 14444408.1 "HG02666" "AFR_" "0.109999999403954" 2372
"HG02646" "1" 12345135.9 14444408.1 "HG02646" "AFR_" "0.109999999403954" 2373
"HG02645" "1" 12345135.9 14444408.1 "HG02645" "AFR_" "0.109999999403954" 2374
"HG02643" "1" 12345135.9 14444408.1 "HG02643" "AFR_" "0.109999999403954" 2375
"HG02642" "1" 12345135.9 14444408.1 "HG02642" "AFR_" "0.109999999403954" 2376
"HG02635" "1" 12345135.9 14444408.1 "HG02635" "AFR_" "0.109999999403954" 2377
"HG02634" "1" 12345135.9 14444408.1 "HG02634" "AFR_" "0.109999999403954" 2378
"HG02629" "1" 12345135.9 14444408.1 "HG02629" "AFR_" "0.109999999403954" 2379
"HG02628" "1" 12345135.9 14444408.1 "HG02628" "AFR_" "0.109999999403954" 2380
"HG02624" "1" 12345135.9 14444408.1 "HG02624" "AFR_" "0.109999999403954" 2381
"HG02623" "1" 12345135.9 14444408.1 "HG02623" "AFR_" "0.109999999403954" 2382
"HG02621" "1" 12345135.9 14444408.1 "HG02621" "AFR_" "0.109999999403954" 2383
"HG02620" "1" 12345135.9 14444408.1 "HG02620" "AFR_" "0.109999999403954" 2384
"HG02614" "1" 12345135.9 14444408.1 "HG02614" "AFR_" "0.109999999403954" 2385
"HG02613" "1" 12345135.9 14444408.1 "HG02613" "AFR_" "0.109999999403954" 2386
"HG02611" "1" 12345135.9 14444408.1 "HG02611" "AFR_" "0.109999999403954" 2387
"HG02610" "1" 12345135.9 14444408.1 "HG02610" "AFR_" "0.109999999403954" 2388
"HG02595" "1" 12345135.9 14444408.1 "HG02595" "AFR_" "0.109999999403954" 2389
"HG02594" "1" 12345135.9 14444408.1 "HG02594" "AFR_" "0.109999999403954" 2390
"HG02589" "1" 12345135.9 14444408.1 "HG02589" "AFR_" "0.109999999403954" 2391
"HG02588" "1" 12345135.9 14444408.1 "HG02588" "AFR_" "0.109999999403954" 2392
"HG02586" "1" 12345135.9 14444408.1 "HG02586" "AFR_" "0.109999999403954" 2393
"HG02585" "1" 12345135.9 14444408.1 "HG02585" "AFR_" "0.109999999403954" 2394
"HG02583" "1" 12345135.9 14444408.1 "HG02583" "AFR_" "0.109999999403954" 2395
"HG02582" "1" 12345135.9 14444408.1 "HG02582" "AFR_" "0.109999999403954" 2396
"HG02580" "1" 12345135.9 14444408.1 "HG02580" "AFR_" "0.109999999403954" 2397
"HG02577" "1" 12345135.9 14444408.1 "HG02577" "AFR_" "0.109999999403954" 2398
"HG02574" "1" 12345135.9 14444408.1 "HG02574" "AFR_" "0.109999999403954" 2399
"HG02573" "1" 12345135.9 14444408.1 "HG02573" "AFR_" "0.109999999403954" 2400
"HG02571" "1" 12345135.9 14444408.1 "HG02571" "AFR_" "0.109999999403954" 2401
"HG02570" "1" 12345135.9 14444408.1 "HG02570" "AFR_" "0.109999999403954" 2402
"HG02568" "1" 12345135.9 14444408.1 "HG02568" "AFR_" "0.109999999403954" 2403
"HG02562" "1" 12345135.9 14444408.1 "HG02562" "AFR_" "0.109999999403954" 2404
"HG02561" "1" 12345135.9 14444408.1 "HG02561" "AFR_" "0.109999999403954" 2405
"HG02558" "1" 12345135.9 14444408.1 "HG02558" "AFR_" "0.109999999403954" 2406
"HG02557" "1" 12345135.9 14444408.1 "HG02557" "AFR_" "0.109999999403954" 2407
"HG02555" "1" 12345135.9 14444408.1 "HG02555" "AFR_" "0.109999999403954" 2408
"HG02554" "1" 12345135.9 14444408.1 "HG02554" "AFR_" "0.109999999403954" 2409
"HG02549" "1" 12345135.9 14444408.1 "HG02549" "AFR_" "0.109999999403954" 2410
"HG02546" "1" 12345135.9 14444408.1 "HG02546" "AFR_" "0.109999999403954" 2411
"HG02545" "1" 12345135.9 14444408.1 "HG02545" "AFR_" "0.109999999403954" 2412
"HG02541" "1" 12345135.9 14444408.1 "HG02541" "AFR_" "0.109999999403954" 2413
"HG02537" "1" 12345135.9 14444408.1 "HG02537" "AFR_" "0.109999999403954" 2414
"HG02536" "1" 12345135.9 14444408.1 "HG02536" "AFR_" "0.109999999403954" 2415
"HG02511" "1" 12345135.9 14444408.1 "HG02511" "AFR_" "0.109999999403954" 2416
"HG02508" "1" 12345135.9 14444408.1 "HG02508" "AFR_" "0.109999999403954" 2417
"HG02505" "1" 12345135.9 14444408.1 "HG02505" "AFR_" "0.109999999403954" 2418
"HG02502" "1" 12345135.9 14444408.1 "HG02502" "AFR_" "0.109999999403954" 2419
"HG02501" "1" 12345135.9 14444408.1 "HG02501" "AFR_" "0.109999999403954" 2420
"HG02497" "1" 12345135.9 14444408.1 "HG02497" "AFR_" "0.109999999403954" 2421
"HG02496" "1" 12345135.9 14444408.1 "HG02496" "AFR_" "0.109999999403954" 2422
"HG02489" "1" 12345135.9 14444408.1 "HG02489" "AFR_" "0.109999999403954" 2423
"HG02485" "1" 12345135.9 14444408.1 "HG02485" "AFR_" "0.109999999403954" 2424
"HG02484" "1" 12345135.9 14444408.1 "HG02484" "AFR_" "0.109999999403954" 2425
"HG02481" "1" 12345135.9 14444408.1 "HG02481" "AFR_" "0.109999999403954" 2426
"HG02479" "1" 12345135.9 14444408.1 "HG02479" "AFR_" "0.109999999403954" 2427
"HG02477" "1" 12345135.9 14444408.1 "HG02477" "AFR_" "0.109999999403954" 2428
"HG02476" "1" 12345135.9 14444408.1 "HG02476" "AFR_" "0.109999999403954" 2429
"HG02471" "1" 12345135.9 14444408.1 "HG02471" "AFR_" "0.109999999403954" 2430
"HG02470" "1" 12345135.9 14444408.1 "HG02470" "AFR_" "0.109999999403954" 2431
"HG02465" "1" 12345135.9 14444408.1 "HG02465" "AFR_" "0.109999999403954" 2432
"HG02464" "1" 12345135.9 14444408.1 "HG02464" "AFR_" "0.109999999403954" 2433
"HG02462" "1" 12345135.9 14444408.1 "HG02462" "AFR_" "0.109999999403954" 2434
"HG02461" "1" 12345135.9 14444408.1 "HG02461" "AFR_" "0.109999999403954" 2435
"HG02455" "1" 12345135.9 14444408.1 "HG02455" "AFR_" "0.109999999403954" 2436
"HG02450" "1" 12345135.9 14444408.1 "HG02450" "AFR_" "0.109999999403954" 2437
"HG02449" "1" 12345135.9 14444408.1 "HG02449" "AFR_" "0.109999999403954" 2438
"HG02445" "1" 12345135.9 14444408.1 "HG02445" "AFR_" "0.109999999403954" 2439
"HG02442" "1" 12345135.9 14444408.1 "HG02442" "AFR_" "0.109999999403954" 2440
"HG02439" "1" 12345135.9 14444408.1 "HG02439" "AFR_" "0.109999999403954" 2441
"HG02433" "1" 12345135.9 14444408.1 "HG02433" "AFR_" "0.109999999403954" 2442
"HG02429" "1" 12345135.9 14444408.1 "HG02429" "AFR_" "0.109999999403954" 2443
"HG02427" "1" 12345135.9 14444408.1 "HG02427" "AFR_" "0.109999999403954" 2444
"HG02420" "1" 12345135.9 14444408.1 "HG02420" "AFR_" "0.109999999403954" 2445
"HG02419" "1" 12345135.9 14444408.1 "HG02419" "AFR_" "0.109999999403954" 2446
"HG02343" "1" 12345135.9 14444408.1 "HG02343" "AFR_" "0.109999999403954" 2447
"HG02339" "1" 12345135.9 14444408.1 "HG02339" "AFR_" "0.109999999403954" 2448
"HG02337" "1" 12345135.9 14444408.1 "HG02337" "AFR_" "0.109999999403954" 2449
"HG02334" "1" 12345135.9 14444408.1 "HG02334" "AFR_" "0.109999999403954" 2450
"HG02332" "1" 12345135.9 14444408.1 "HG02332" "AFR_" "0.109999999403954" 2451
"HG02330" "1" 12345135.9 14444408.1 "HG02330" "AFR_" "0.109999999403954" 2452
"HG02325" "1" 12345135.9 14444408.1 "HG02325" "AFR_" "0.109999999403954" 2453
"HG02323" "1" 12345135.9 14444408.1 "HG02323" "AFR_" "0.109999999403954" 2454
"HG02322" "1" 12345135.9 14444408.1 "HG02322" "AFR_" "0.109999999403954" 2455
"HG02318" "1" 12345135.9 14444408.1 "HG02318" "AFR_" "0.109999999403954" 2456
"HG02317" "1" 12345135.9 14444408.1 "HG02317" "AFR_" "0.109999999403954" 2457
"HG02315" "1" 12345135.9 14444408.1 "HG02315" "AFR_" "0.109999999403954" 2458
"HG02314" "1" 12345135.9 14444408.1 "HG02314" "AFR_" "0.109999999403954" 2459
"HG02309" "1" 12345135.9 14444408.1 "HG02309" "AFR_" "0.109999999403954" 2460
"HG02308" "1" 12345135.9 14444408.1 "HG02308" "AFR_" "0.109999999403954" 2461
"HG02307" "1" 12345135.9 14444408.1 "HG02307" "AFR_" "0.109999999403954" 2462
"HG02284" "1" 12345135.9 14444408.1 "HG02284" "AFR_" "0.109999999403954" 2463
"HG02283" "1" 12345135.9 14444408.1 "HG02283" "AFR_" "0.109999999403954" 2464
"HG02282" "1" 12345135.9 14444408.1 "HG02282" "AFR_" "0.109999999403954" 2465
"HG02281" "1" 12345135.9 14444408.1 "HG02281" "AFR_" "0.109999999403954" 2466
"HG02256" "1" 12345135.9 14444408.1 "HG02256" "AFR_" "0.109999999403954" 2467
"HG02255" "1" 12345135.9 14444408.1 "HG02255" "AFR_" "0.109999999403954" 2468
"HG02144" "1" 12345135.9 14444408.1 "HG02144" "AFR_" "0.109999999403954" 2469
"HG02143" "1" 12345135.9 14444408.1 "HG02143" "AFR_" "0.109999999403954" 2470
